"";"X";"tile";"xrange1";"xrange2";"yrange1";"yrange2";"istruzione";"salute";"trasporti";"qualifica";"servizi"
"371";371;"Tile row 16, col 24";1517421,71974545;1518039,98519599;5033687,5869788;5034240,12907594;0,666666666666667;0;0,238095238095238;1;0,100478468899522
"372";372;"Tile row 16, col 25";1518039,98519599;1518658,25062798;5033687,5869788;5034240,12907594;0;0;0;1;0,0191387559808612
"373";373;"Tile row 16, col 26";1518658,25062798;1519276,51605997;5033687,5869788;5034240,12907594;1;1;0,380952380952381;1;0,0909090909090909
"374";374;"Tile row 16, col 27";1519276,51605997;1519894,78151051;5033687,5869788;5034240,12907594;1;0;0;1;0,0669856459330143
"375";375;"Tile row 16, col 28";1519894,78151051;1520513,0469425;5033687,5869788;5034240,12907594;0;0;0,0476190476190476;1;0
"376";376;"Tile row 16, col 29";1520513,0469425;1521131,31237449;5033687,5869788;5034240,12907594;0;0;0;1;0
"377";377;"Tile row 16, col 30";1521131,31237449;1521364,19284669;5033977,01471899;5034240,12907594;0;0;0;1;0
"378";378;"Tile row 17, col 1";1503792,6905599;1503819,88013036;5033468,9167318;5033687,5869788;0;0;0;1;0
"379";379;"Tile row 17, col 2";1503819,88013036;1504438,14556235;5033135,04486312;5033687,5869788;0;0;0;1;0
"380";380;"Tile row 17, col 3";1504438,14556235;1505056,41099434;5033135,04486312;5033687,5869788;0;0;0;1;0
"381";381;"Tile row 17, col 4";1505056,41099434;1505674,67644488;5033135,04486312;5033687,5869788;0;0;0,0952380952380952;1;0
"382";382;"Tile row 17, col 5";1505674,67644488;1506292,94187687;5033135,04486312;5033687,5869788;0;0,705882352941177;0,333333333333333;1;0,0287081339712919
"383";383;"Tile row 17, col 6";1506292,94187687;1506911,20730886;5033135,04486312;5033687,5869788;1;0,411764705882353;0,238095238095238;1;0,15311004784689
"384";384;"Tile row 17, col 7";1506911,20730886;1507529,4727594;5033135,04486312;5033687,5869788;0,666666666666667;0,411764705882353;0,19047619047619;1;0,100478468899522
"385";385;"Tile row 17, col 8";1507529,4727594;1508147,73819139;5033135,04486312;5033687,5869788;0,333333333333333;0;0,0952380952380952;1;0,0287081339712919
"386";386;"Tile row 17, col 9";1508147,73819139;1508766,00364193;5033135,04486312;5033687,5869788;1;0;0,142857142857143;1;0,0861244019138756
"387";387;"Tile row 17, col 10";1508766,00364193;1509384,26907392;5033135,04486312;5033687,5869788;0,333333333333333;0;0,666666666666667;1;0,0334928229665072
"388";388;"Tile row 17, col 11";1509384,26907392;1510002,53450591;5033135,04486312;5033687,5869788;1;0,411764705882353;0,285714285714286;1;0,196172248803828
"389";389;"Tile row 17, col 12";1510002,53450591;1510620,79995645;5033135,04486312;5033687,5869788;1;0,411764705882353;0,0952380952380952;0,333333333333333;0,239234449760766
"390";390;"Tile row 17, col 13";1510620,79995645;1511239,06538844;5033135,04486312;5033687,5869788;1;0,705882352941177;0,142857142857143;0,666666666666667;0,258373205741627
"391";391;"Tile row 17, col 14";1511239,06538844;1511857,33082043;5033135,04486312;5033687,5869788;1;0,411764705882353;0,0476190476190476;1;0,401913875598086
"392";392;"Tile row 17, col 15";1511857,33082043;1512475,59625243;5033135,04486312;5033687,5869788;0;0,705882352941177;0,380952380952381;1;0,722488038277512
"393";393;"Tile row 17, col 16";1512475,59625243;1513093,86168442;5033135,04486312;5033687,5869788;0,666666666666667;0,411764705882353;0,333333333333333;0,333333333333333;0,38755980861244
"394";394;"Tile row 17, col 17";1513093,86168442;1513712,12711641;5033135,04486312;5033687,5869788;1;0,705882352941177;0,647619047619048;0,666666666666667;0,617224880382775
"395";395;"Tile row 17, col 18";1513712,12711641;1514330,3925484;5033135,04486312;5033687,5869788;1;1;0,333333333333333;1;0,607655502392344
"396";396;"Tile row 17, col 19";1514330,3925484;1514948,65799894;5033135,04486312;5033687,5869788;0,666666666666667;1;0,0952380952380952;1;0,492822966507177
"397";397;"Tile row 17, col 20";1514948,65799894;1515566,92343093;5033135,04486312;5033687,5869788;1;0,294117647058824;0,285714285714286;1;0,473684210526316
"398";398;"Tile row 17, col 21";1515566,92343093;1516185,18886292;5033135,04486312;5033687,5869788;0,666666666666667;0,705882352941177;0,19047619047619;0,666666666666667;0,62200956937799
"399";399;"Tile row 17, col 22";1516185,18886292;1516803,45431346;5033135,04486312;5033687,5869788;1;1;0,523809523809524;0,666666666666667;0,267942583732057
"400";400;"Tile row 17, col 23";1516803,45431346;1517421,71974545;5033135,04486312;5033687,5869788;0,666666666666667;1;0,285714285714286;1;0,550239234449761
"401";401;"Tile row 17, col 24";1517421,71974545;1518039,98519599;5033135,04486312;5033687,5869788;1;0,411764705882353;0,571428571428571;0,666666666666667;0,397129186602871
"402";402;"Tile row 17, col 25";1518039,98519599;1518658,25062798;5033135,04486312;5033687,5869788;0;0;0,0952380952380952;0,666666666666667;0,110047846889952
"403";403;"Tile row 17, col 26";1518658,25062798;1519276,51605997;5033135,04486312;5033687,5869788;0;0;0,285714285714286;0,333333333333333;0,191387559808612
"404";404;"Tile row 17, col 27";1519276,51605997;1519894,78151051;5033135,04486312;5033687,5869788;0;0;0,285714285714286;0,666666666666667;0,114832535885167
"405";405;"Tile row 17, col 28";1519894,78151051;1520513,0469425;5033135,04486312;5033687,5869788;0;0;0,19047619047619;1;0
"406";406;"Tile row 17, col 29";1520513,0469425;1520833,72842718;5033135,04486312;5033687,5869788;0;0;0;1;0
"407";407;"Tile row 18, col 1";1503201,61469837;1503819,88013036;5032582,50274744;5033045,40443058;0;0;0;0,666666666666667;0
"408";408;"Tile row 18, col 2";1503819,88013036;1504438,14556235;5032582,50274744;5033135,04486312;0;0;0;1;0
"409";409;"Tile row 18, col 3";1504438,14556235;1505056,41099434;5032582,50274744;5033135,04486312;0;0;0;1;0
"410";410;"Tile row 18, col 4";1505056,41099434;1505674,67644488;5032582,50274744;5033135,04486312;1;0;0,0476190476190476;1;0,0909090909090909
"411";411;"Tile row 18, col 5";1505674,67644488;1506292,94187687;5032582,50274744;5033135,04486312;0;0;0;1;0
"412";412;"Tile row 18, col 6";1506292,94187687;1506566,45952668;5033021,87671029;5033135,04486312;0;0;0,0952380952380952;1;0
"413";413;"Tile row 18, col 7";1507374,90516333;1507529,4727594;5032820,99841145;5033135,04486312;0;0;0;1;0
"414";414;"Tile row 18, col 8";1507529,4727594;1508147,73819139;5032627,63674887;5033135,04486312;0;0,411764705882353;0;1;0,110047846889952
"415";415;"Tile row 18, col 9";1508147,73819139;1508766,00364193;5032692,42522929;5033135,04486312;0;0;0;1;0
"416";416;"Tile row 18, col 10";1508766,00364193;1509384,26907392;5032582,50274744;5033135,04486312;0;0;0,19047619047619;1;0
"417";417;"Tile row 18, col 11";1509384,26907392;1510002,53450591;5032582,50274744;5033135,04486312;0,666666666666667;0,411764705882353;0,238095238095238;1;0,22488038277512
"418";418;"Tile row 18, col 12";1510002,53450591;1510620,79995645;5032582,50274744;5033135,04486312;1;0;0,0952380952380952;1;0,148325358851675
"419";419;"Tile row 18, col 13";1510620,79995645;1511239,06538844;5032582,50274744;5033135,04486312;1;0,411764705882353;0,19047619047619;1;0,688995215311005
"420";420;"Tile row 18, col 14";1511239,06538844;1511857,33082043;5032582,50274744;5033135,04486312;0,333333333333333;0,411764705882353;0,333333333333333;0,666666666666667;0,296650717703349
"421";421;"Tile row 18, col 15";1511857,33082043;1512475,59625243;5032582,50274744;5033135,04486312;0,666666666666667;0,705882352941177;0,380952380952381;0;0,167464114832536
"422";422;"Tile row 18, col 16";1512475,59625243;1513093,86168442;5032582,50274744;5033135,04486312;0;0,705882352941177;0,238095238095238;1;0,172248803827751
"423";423;"Tile row 18, col 17";1513093,86168442;1513712,12711641;5032582,50274744;5033135,04486312;0,666666666666667;0,294117647058824;0,0952380952380952;0,666666666666667;0,129186602870813
"424";424;"Tile row 18, col 18";1513712,12711641;1514330,3925484;5032582,50274744;5033135,04486312;1;0,705882352941177;0,0952380952380952;1;0,416267942583732
"425";425;"Tile row 18, col 19";1514330,3925484;1514948,65799894;5032582,50274744;5033135,04486312;0,333333333333333;0,294117647058824;0,19047619047619;1;0,200956937799043
"426";426;"Tile row 18, col 20";1514948,65799894;1515566,92343093;5032582,50274744;5033135,04486312;1;0,705882352941177;0,428571428571429;1;0,564593301435407
"427";427;"Tile row 18, col 21";1515566,92343093;1516185,18886292;5032582,50274744;5033135,04486312;0;1;0,285714285714286;0,666666666666667;0,397129186602871
"428";428;"Tile row 18, col 22";1516185,18886292;1516803,45431346;5032582,50274744;5033135,04486312;1;0,705882352941177;0,714285714285714;0,666666666666667;0,617224880382775
"429";429;"Tile row 18, col 23";1516803,45431346;1517421,71974545;5032582,50274744;5033135,04486312;0;0,705882352941177;0,333333333333333;0,333333333333333;0,114832535885167
"430";430;"Tile row 18, col 24";1517421,71974545;1518039,98519599;5032582,50274744;5033135,04486312;0,666666666666667;0,705882352941177;0,19047619047619;0,666666666666667;0,200956937799043
"431";431;"Tile row 18, col 25";1518039,98519599;1518658,25062798;5032582,50274744;5033135,04486312;0;0;0;0,666666666666667;0
"432";432;"Tile row 18, col 26";1518658,25062798;1519276,51605997;5032582,50274744;5033135,04486312;0;0;0,238095238095238;0,666666666666667;0,0334928229665072
"433";433;"Tile row 18, col 27";1519276,51605997;1519894,78151051;5032582,50274744;5033135,04486312;0;0;0,380952380952381;0,666666666666667;0
"434";434;"Tile row 18, col 28";1519894,78151051;1520513,0469425;5032582,50274744;5033135,04486312;0;0;0,238095238095238;1;0
"435";435;"Tile row 18, col 29";1520513,0469425;1520939,92289828;5032582,50274744;5033135,04486312;0;0;0;1;0
"436";436;"Tile row 19, col 1";1503250,44206297;1503819,88013036;5032467,91196584;5032582,50274744;0;0;0;1;0
"437";437;"Tile row 19, col 2";1503819,88013036;1504438,14556235;5032029,96063175;5032582,50274744;0;0;0;1;0
"438";438;"Tile row 19, col 3";1504438,14556235;1505056,41099434;5032029,96063175;5032582,50274744;0;0;0;0,666666666666667;0
"439";439;"Tile row 19, col 4";1505056,41099434;1505674,67644488;5032029,96063175;5032582,50274744;0;0;0;1;0
"440";440;"Tile row 19, col 5";1505674,67644488;1506170,34438473;5032029,96063175;5032582,50274744;0;0;0;1;0
"441";441;"Tile row 19, col 10";1508800,11238166;1509384,26907392;5032029,96063175;5032582,50274744;0,333333333333333;0;0,142857142857143;1;0,0334928229665072
"442";442;"Tile row 19, col 11";1509384,26907392;1510002,53450591;5032029,96063175;5032582,50274744;0,333333333333333;0;0,238095238095238;0,333333333333333;0,210526315789474
"443";443;"Tile row 19, col 12";1510002,53450591;1510620,79995645;5032029,96063175;5032582,50274744;0,333333333333333;0,411764705882353;0,552380952380952;0,666666666666667;0,301435406698565
"444";444;"Tile row 19, col 13";1510620,79995645;1511239,06538844;5032029,96063175;5032582,50274744;0;0;0,19047619047619;0,666666666666667;0,0909090909090909
"445";445;"Tile row 19, col 14";1511239,06538844;1511857,33082043;5032029,96063175;5032582,50274744;1;0,294117647058824;0,19047619047619;0,666666666666667;0,0909090909090909
"446";446;"Tile row 19, col 15";1511857,33082043;1512475,59625243;5032029,96063175;5032582,50274744;1;1;0,142857142857143;0,333333333333333;0,320574162679426
"447";447;"Tile row 19, col 16";1512475,59625243;1513093,86168442;5032029,96063175;5032582,50274744;0,666666666666667;0,411764705882353;0,285714285714286;0,666666666666667;0,258373205741627
"448";448;"Tile row 19, col 17";1513093,86168442;1513712,12711641;5032029,96063175;5032582,50274744;0;0,588235294117647;0,333333333333333;1;0,0909090909090909
"449";449;"Tile row 19, col 18";1513712,12711641;1514330,3925484;5032029,96063175;5032582,50274744;1;0,705882352941177;0,380952380952381;0,333333333333333;0,717703349282297
"450";450;"Tile row 19, col 19";1514330,3925484;1514948,65799894;5032029,96063175;5032582,50274744;0,333333333333333;0,411764705882353;0,333333333333333;0,5;0,157894736842105
"451";451;"Tile row 19, col 20";1514948,65799894;1515566,92343093;5032029,96063175;5032582,50274744;0,333333333333333;0,411764705882353;0,238095238095238;0,666666666666667;0,129186602870813
"452";452;"Tile row 19, col 21";1515566,92343093;1516185,18886292;5032029,96063175;5032582,50274744;0,333333333333333;0;0,314285714285714;0,666666666666667;0,110047846889952
"453";453;"Tile row 19, col 22";1516185,18886292;1516803,45431346;5032029,96063175;5032582,50274744;0,666666666666667;0,294117647058824;0,142857142857143;1;0,258373205741627
"454";454;"Tile row 19, col 23";1516803,45431346;1517421,71974545;5032029,96063175;5032582,50274744;0,333333333333333;1;0,476190476190476;1;0,363636363636364
"455";455;"Tile row 19, col 24";1517421,71974545;1518039,98519599;5032029,96063175;5032582,50274744;0,666666666666667;0;0,285714285714286;0,666666666666667;0,277511961722488
"456";456;"Tile row 19, col 25";1518039,98519599;1518658,25062798;5032029,96063175;5032582,50274744;0;0;0,0476190476190476;0,666666666666667;0
"457";457;"Tile row 19, col 26";1518658,25062798;1519276,51605997;5032029,96063175;5032582,50274744;1;1;0,428571428571429;1;0,177033492822966
"458";458;"Tile row 19, col 27";1519276,51605997;1519894,78151051;5032029,96063175;5032582,50274744;0,666666666666667;0,705882352941177;0,523809523809524;0,333333333333333;0,129186602870813
"459";459;"Tile row 19, col 28";1519894,78151051;1520513,0469425;5032029,96063175;5032582,50274744;0;0;0;0,666666666666667;0
"460";460;"Tile row 19, col 29";1520513,0469425;1520890,79789452;5032029,96063175;5032582,50274744;0;0,705882352941177;0,285714285714286;1;0,0813397129186603
"461";461;"Tile row 20, col 2";1504266,02958996;1504438,14556235;5031636,7968417;5032029,96063175;0;0;0;1;0
"462";462;"Tile row 20, col 3";1504438,14556235;1505056,41099434;5031477,41853462;5032029,96063175;0;0;0;1;0
"463";463;"Tile row 20, col 4";1505056,41099434;1505674,67644488;5031477,41853462;5032029,96063175;0;0;0;1;0,0382775119617225
"464";464;"Tile row 20, col 5";1505674,67644488;1506239,88438961;5031477,41853462;5032029,96063175;0;0;0;1;0
"465";465;"Tile row 20, col 10";1509143,01211899;1509384,26907392;5031665,41391905;5032029,96063175;0;0;0,0952380952380952;1;0,0717703349282297
"466";466;"Tile row 20, col 11";1509384,26907392;1510002,53450591;5031477,41853462;5032029,96063175;0,333333333333333;0;0,238095238095238;1;0
"467";467;"Tile row 20, col 12";1510002,53450591;1510620,79995645;5031477,41853462;5032029,96063175;0,333333333333333;1;0,0952380952380952;0,666666666666667;0,0382775119617225
"468";468;"Tile row 20, col 13";1510620,79995645;1511239,06538844;5031477,41853462;5032029,96063175;1;0,411764705882353;0;1;0,105263157894737
"469";469;"Tile row 20, col 14";1511239,06538844;1511857,33082043;5031477,41853462;5032029,96063175;0,666666666666667;1;0,19047619047619;1;0,0909090909090909
"470";470;"Tile row 20, col 15";1511857,33082043;1512475,59625243;5031477,41853462;5032029,96063175;0,666666666666667;0,705882352941177;0,476190476190476;0,666666666666667;0,435406698564593
"471";471;"Tile row 20, col 16";1512475,59625243;1513093,86168442;5031477,41853462;5032029,96063175;0,666666666666667;0,705882352941177;0;1;0,0526315789473684
"472";472;"Tile row 20, col 17";1513093,86168442;1513712,12711641;5031477,41853462;5032029,96063175;0,333333333333333;0,705882352941177;0,19047619047619;1;0,253588516746411
"473";473;"Tile row 20, col 18";1513712,12711641;1514330,3925484;5031477,41853462;5032029,96063175;0,666666666666667;1;0,19047619047619;0,666666666666667;0,478468899521531
"474";474;"Tile row 20, col 19";1514330,3925484;1514948,65799894;5031477,41853462;5032029,96063175;1;1;0,0952380952380952;0,666666666666667;0,22488038277512
"475";475;"Tile row 20, col 20";1514948,65799894;1515566,92343093;5031477,41853462;5032029,96063175;1;0,705882352941177;0;0,333333333333333;0,267942583732057
"476";476;"Tile row 20, col 21";1515566,92343093;1516185,18886292;5031477,41853462;5032029,96063175;0;1;0,333333333333333;0,333333333333333;0,320574162679426
"477";477;"Tile row 20, col 22";1516185,18886292;1516803,45431346;5031477,41853462;5032029,96063175;0,333333333333333;0,705882352941177;0,142857142857143;0,333333333333333;0,0334928229665072
"478";478;"Tile row 20, col 23";1516803,45431346;1517421,71974545;5031477,41853462;5032029,96063175;0,666666666666667;1;0,0952380952380952;0,666666666666667;0,69377990430622
"479";479;"Tile row 20, col 24";1517421,71974545;1518039,98519599;5031477,41853462;5032029,96063175;1;0,705882352941177;0,476190476190476;0,666666666666667;0,4688995215311
"480";480;"Tile row 20, col 25";1518039,98519599;1518658,25062798;5031477,41853462;5032029,96063175;0;0;0,0476190476190476;0,666666666666667;0
"481";481;"Tile row 20, col 26";1518658,25062798;1519276,51605997;5031477,41853462;5032029,96063175;0,666666666666667;0,294117647058824;0,19047619047619;0,333333333333333;0
"482";482;"Tile row 20, col 27";1519276,51605997;1519894,78151051;5031477,41853462;5032029,96063175;0;0;0;1;0
"483";483;"Tile row 20, col 28";1519894,78151051;1520513,0469425;5031477,41853462;5032029,96063175;0;0;0;1;0
"484";484;"Tile row 20, col 29";1520513,0469425;1520922,05788968;5031477,41853462;5032029,96063175;1;0;0,0952380952380952;1;0,0334928229665072
"485";485;"Tile row 21, col 3";1504682,04936727;1505056,41099434;5031104,84311349;5031477,41853462;0;0;0;1;0
"486";486;"Tile row 21, col 4";1505056,41099434;1505674,67644488;5031096,20690363;5031477,41853462;0;0;0;1;0
"487";487;"Tile row 21, col 5";1505674,67644488;1506019,38139982;5031187,6618834;5031477,41853462;0;0;0;1;0
"488";488;"Tile row 21, col 11";1509509,99905737;1510002,53450591;5030924,87641894;5031477,41853462;0;0;0,0952380952380952;1;0
"489";489;"Tile row 21, col 12";1510002,53450591;1510620,79995645;5030924,87641894;5031477,41853462;0;0;0;1;0,0191387559808612
"490";490;"Tile row 21, col 13";1510620,79995645;1511239,06538844;5030924,87641894;5031477,41853462;0;0;0;0,666666666666667;0,0382775119617225
"491";491;"Tile row 21, col 14";1511239,06538844;1511857,33082043;5030924,87641894;5031477,41853462;0,666666666666667;0,294117647058824;0,238095238095238;0,333333333333333;0,076555023923445
"492";492;"Tile row 21, col 15";1511857,33082043;1512475,59625243;5030924,87641894;5031477,41853462;0,333333333333333;0;0,142857142857143;0,666666666666667;0,138755980861244
"493";493;"Tile row 21, col 16";1512475,59625243;1513093,86168442;5030924,87641894;5031477,41853462;1;0,294117647058824;0,285714285714286;1;0,0909090909090909
"494";494;"Tile row 21, col 17";1513093,86168442;1513712,12711641;5030924,87641894;5031477,41853462;0,666666666666667;0,705882352941177;0,0952380952380952;1;0,191387559808612
"495";495;"Tile row 21, col 18";1513712,12711641;1514330,3925484;5030924,87641894;5031477,41853462;1;1;0,238095238095238;0,333333333333333;0,363636363636364
"496";496;"Tile row 21, col 19";1514330,3925484;1514948,65799894;5030924,87641894;5031477,41853462;1;0,705882352941177;0,0476190476190476;1;0,186602870813397
"497";497;"Tile row 21, col 20";1514948,65799894;1515566,92343093;5030924,87641894;5031477,41853462;0,666666666666667;0;0;0,666666666666667;0
"498";498;"Tile row 21, col 21";1515566,92343093;1516185,18886292;5030924,87641894;5031477,41853462;0,333333333333333;1;0,333333333333333;0,666666666666667;0,181818181818182
"499";499;"Tile row 21, col 22";1516185,18886292;1516803,45431346;5030924,87641894;5031477,41853462;0;0;0;0,666666666666667;0
"500";500;"Tile row 21, col 23";1516803,45431346;1517421,71974545;5030924,87641894;5031477,41853462;0,333333333333333;0;0,142857142857143;0,666666666666667;0,133971291866029
"501";501;"Tile row 21, col 24";1517421,71974545;1518039,98519599;5030924,87641894;5031477,41853462;0,666666666666667;0;0,285714285714286;0,666666666666667;0,110047846889952
"502";502;"Tile row 21, col 25";1518039,98519599;1518658,25062798;5030924,87641894;5031477,41853462;0,333333333333333;0;0,0476190476190476;0,333333333333333;0,0382775119617225
"503";503;"Tile row 21, col 26";1518658,25062798;1519276,51605997;5030924,87641894;5031477,41853462;0,333333333333333;0,411764705882353;0,219047619047619;0,333333333333333;0,138755980861244
"504";504;"Tile row 21, col 27";1519276,51605997;1519894,78151051;5030924,87641894;5031477,41853462;0,333333333333333;0;0;1;0,0287081339712919
"505";505;"Tile row 21, col 28";1519894,78151051;1520513,0469425;5030924,87641894;5031477,41853462;0;0;0;1;0
"506";506;"Tile row 21, col 29";1520513,0469425;1520874,04789673;5030924,87641894;5031477,41853462;0;0;0,0476190476190476;1;0
"507";507;"Tile row 22, col 11";1509799,51172867;1510002,53450591;5030386,09757818;5030924,87641894;0;0;0;1;0
"508";508;"Tile row 22, col 12";1510002,53450591;1510620,79995645;5030372,33430325;5030924,87641894;0;0;0;1;0
"509";509;"Tile row 22, col 13";1510620,79995645;1511239,06538844;5030372,33430325;5030924,87641894;0;0;0;1;0
"510";510;"Tile row 22, col 14";1511239,06538844;1511857,33082043;5030372,33430325;5030924,87641894;0;0;0,238095238095238;1;0
"511";511;"Tile row 22, col 15";1511857,33082043;1512475,59625243;5030372,33430325;5030924,87641894;0,666666666666667;0,588235294117647;0,19047619047619;1;0,0909090909090909
"512";512;"Tile row 22, col 16";1512475,59625243;1513093,86168442;5030372,33430325;5030924,87641894;0;0,411764705882353;0,142857142857143;1;0,119617224880383
"513";513;"Tile row 22, col 17";1513093,86168442;1513712,12711641;5030372,33430325;5030924,87641894;1;0,705882352941177;0,285714285714286;1;0,124401913875598
"514";514;"Tile row 22, col 18";1513712,12711641;1514330,3925484;5030372,33430325;5030924,87641894;0,333333333333333;1;0,428571428571429;0,333333333333333;0,114832535885167
"515";515;"Tile row 22, col 19";1514330,3925484;1514948,65799894;5030372,33430325;5030924,87641894;0;0;0;0,666666666666667;0
"516";516;"Tile row 22, col 20";1514948,65799894;1515566,92343093;5030372,33430325;5030924,87641894;0;0;0;0,666666666666667;0
"517";517;"Tile row 22, col 21";1515566,92343093;1516185,18886292;5030372,33430325;5030924,87641894;0,666666666666667;0,705882352941177;0,333333333333333;0,666666666666667;0,119617224880383
"518";518;"Tile row 22, col 22";1516185,18886292;1516803,45431346;5030372,33430325;5030924,87641894;0;0;0,142857142857143;1;0
"519";519;"Tile row 22, col 23";1516803,45431346;1517421,71974545;5030372,33430325;5030924,87641894;0;0;0;1;0
"520";520;"Tile row 22, col 24";1517421,71974545;1518039,98519599;5030372,33430325;5030924,87641894;0;0;0,0952380952380952;0,666666666666667;0
"521";521;"Tile row 22, col 25";1518039,98519599;1518658,25062798;5030372,33430325;5030924,87641894;0;0;0;0,666666666666667;0
"522";522;"Tile row 22, col 26";1518658,25062798;1519276,51605997;5030372,33430325;5030924,87641894;0;0;0;1;0,138755980861244
"523";523;"Tile row 22, col 27";1519276,51605997;1519894,78151051;5030372,33430325;5030924,87641894;0,666666666666667;0,294117647058824;0,142857142857143;1;0,0334928229665072
"524";524;"Tile row 22, col 28";1519894,78151051;1520513,0469425;5030426,78275791;5030924,87641894;0;0;0,380952380952381;1;0
"525";525;"Tile row 22, col 29";1520513,0469425;1520529,86994507;5030921,23191111;5030924,87641894;0;0;0;1;0
"526";526;"Tile row 23, col 12";1510007,63977713;1510620,79995645;5029819,79218757;5030372,33430325;0;0;0;1;0
"527";527;"Tile row 23, col 13";1510620,79995645;1511239,06538844;5029819,79218757;5030372,33430325;0;0;0;0,666666666666667;0
"528";528;"Tile row 23, col 14";1511239,06538844;1511857,33082043;5029819,79218757;5030372,33430325;0;0;0;1;0
"529";529;"Tile row 23, col 15";1511857,33082043;1512475,59625243;5029819,79218757;5030372,33430325;0;0,294117647058824;0;1;0,0334928229665072
"530";530;"Tile row 23, col 16";1512475,59625243;1513093,86168442;5029819,79218757;5030372,33430325;0;0;0;1;0
"531";531;"Tile row 23, col 17";1513093,86168442;1513712,12711641;5029819,79218757;5030372,33430325;0,666666666666667;0;0,0952380952380952;0,333333333333333;0,0574162679425837
"532";532;"Tile row 23, col 18";1513712,12711641;1514330,3925484;5029819,79218757;5030372,33430325;0,333333333333333;0,294117647058824;0,19047619047619;0,666666666666667;0,0287081339712919
"533";533;"Tile row 23, col 19";1514330,3925484;1514948,65799894;5029819,79218757;5030372,33430325;0;0;0;1;0
"534";534;"Tile row 23, col 20";1514948,65799894;1515566,92343093;5029819,79218757;5030372,33430325;0;0;0;0,666666666666667;0
"535";535;"Tile row 23, col 21";1515566,92343093;1516185,18886292;5029819,79218757;5030372,33430325;0,666666666666667;0,705882352941177;0,19047619047619;0,666666666666667;0,0334928229665072
"536";536;"Tile row 23, col 22";1516185,18886292;1516803,45431346;5029819,79218757;5030372,33430325;0;0;0,0476190476190476;1;0,0287081339712919
"537";537;"Tile row 23, col 23";1516803,45431346;1517421,71974545;5029819,79218757;5030372,33430325;0;0;0;1;0
"538";538;"Tile row 23, col 24";1517421,71974545;1518039,98519599;5029819,79218757;5030372,33430325;0;0;0;1;0
"539";539;"Tile row 23, col 25";1518039,98519599;1518658,25062798;5029819,79218757;5030372,33430325;0;0;0,0952380952380952;1;0
"540";540;"Tile row 23, col 26";1518658,25062798;1519276,51605997;5029819,79218757;5030372,33430325;0;0;0;1;0
"541";541;"Tile row 23, col 27";1519276,51605997;1519894,78151051;5029932,75701762;5030372,33430325;0;0;0,142857142857143;1;0,0334928229665072
"542";542;"Tile row 23, col 28";1519894,78151051;1519918,32800134;5030041,68289887;5030098,57271063;0;0;0;1;0
"543";543;"Tile row 24, col 12";1510220,24899493;1510620,79995645;5029267,25009043;5029819,79218757;0;0;0;0,666666666666667;0
"544";544;"Tile row 24, col 13";1510620,79995645;1511239,06538844;5029267,25009043;5029819,79218757;0;0;0;1;0
"545";545;"Tile row 24, col 14";1511239,06538844;1511857,33082043;5029267,25009043;5029819,79218757;0;0;0;1;0
"546";546;"Tile row 24, col 15";1511857,33082043;1512475,59625243;5029267,25009043;5029819,79218757;0;0;0,0476190476190476;1;0
"547";547;"Tile row 24, col 16";1512475,59625243;1513093,86168442;5029267,25009043;5029819,79218757;0;0,411764705882353;0,0952380952380952;0,666666666666667;0
"548";548;"Tile row 24, col 17";1513093,86168442;1513712,12711641;5029267,25009043;5029819,79218757;1;0;0;1;0,062200956937799
"549";549;"Tile row 24, col 18";1513712,12711641;1514330,3925484;5029267,25009043;5029819,79218757;0,333333333333333;0,705882352941177;0,0952380952380952;1;0,105263157894737
"550";550;"Tile row 24, col 19";1514330,3925484;1514948,65799894;5029267,25009043;5029819,79218757;0;0;0;1;0
"551";551;"Tile row 24, col 20";1514948,65799894;1515566,92343093;5029267,25009043;5029819,79218757;0;0;0;1;0
"552";552;"Tile row 24, col 21";1515566,92343093;1516185,18886292;5029267,25009043;5029819,79218757;0;0;0,0952380952380952;1;0
"553";553;"Tile row 24, col 22";1516185,18886292;1516803,45431346;5029267,25009043;5029819,79218757;0;0;0;1;0
"554";554;"Tile row 24, col 23";1516803,45431346;1517421,71974545;5029267,25009043;5029819,79218757;0;0;0;1;0
"555";555;"Tile row 24, col 24";1517421,71974545;1518039,98519599;5029267,25009043;5029819,79218757;0;0;0;1;0
"556";556;"Tile row 24, col 25";1518039,98519599;1518658,25062798;5029267,25009043;5029819,79218757;0;0;0,19047619047619;1;0,0191387559808612
"557";557;"Tile row 24, col 26";1518658,25062798;1519276,51605997;5029267,25009043;5029819,79218757;0,333333333333333;0;0;1;0,0143540669856459
"558";558;"Tile row 24, col 27";1519276,51605997;1519351,49132287;5029267,25009043;5029325,21479376;0;0;0;1;0
"559";559;"Tile row 25, col 12";1510266,62522765;1510620,79995645;5028990,76710357;5029267,25009043;0;0;0;1;0
"560";560;"Tile row 25, col 13";1510620,79995645;1510948,53343237;5029042,7453405;5029267,25009043;0;0;0;1;0
"561";561;"Tile row 25, col 14";1511469,51199692;1511857,33082043;5028960,53711389;5029267,25009043;0;0;0;1;0
"562";562;"Tile row 25, col 15";1511857,33082043;1512475,59625243;5028714,70797475;5029267,25009043;0;0;0;1;0
"563";563;"Tile row 25, col 16";1512475,59625243;1513093,86168442;5028714,70797475;5029267,25009043;0;0;0,0476190476190476;1;0
